,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,sentiment
1116,hocmountain,solidus 🏛️,1035266258160246786,1230642892206682113,/hocmountain/status/1230642892206682113,2020-02-20 23:58:24,1582243104,Who is China helping to win?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Who is <strong>China</strong> helping to win?</p>",[],[],False,[],,0,0,0,False,True,1.2306427572549632e+18,"[{'screen_name': 'steven_metz', 'user_id': '114565156'}]",0.8
1117,RonCentrelloJr,Ron Centrello Jr🇺🇸🇮🇹,798746237294018560,1230642889514004481,/RonCentrelloJr/status/1230642889514004481,2020-02-20 23:58:23,1582243103,"Chinese military grade.  Question now is, was this intentionally released to test it, or accidental?  Life is cheap in China.  Always has been.  Always will be.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Chinese military grade.  Question now is, was this intentionally released to test it, or accidental?  Life is cheap in <strong>China</strong>.  Always has been.  Always will be.</p>",[],[],False,[],,0,0,0,False,True,1.2303708514905866e+18,"[{'screen_name': 'inittowinit007', 'user_id': '4918885219'}]",0.10000000000000002
1118,DeanEricJohnson,M Eric Johnson,1525743504,1230642887978889217,/DeanEricJohnson/status/1230642887978889217,2020-02-20 23:58:23,1582243103,Professor Ray Friedman moderates a discussion on the Business Effects of the Coronavirus - a panel of experts in collaboration with the TN China Network. pic.twitter.com/az4fRkMqHA,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Professor Ray Friedman moderates a discussion on the Business Effects of the Coronavirus - a panel of experts in collaboration with the TN <strong>China</strong> Network. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/az4fRkMqHA"">pic.twitter.com/az4fRkMqHA</a></p>",[],[],True,['https://pbs.twimg.com/media/ERQfLc9XYAY7QDQ.jpg'],,5,1,0,False,False,,[],0.0
1119,ShanghaiBeat,ShanghaiBeat,864411241,1230642887408250880,/ShanghaiBeat/status/1230642887408250880,2020-02-20 23:58:23,1582243103,"Amid Coronavirus, the World Closes Its Doors to China: ‘I Feel So Isolated’ - https://www.shanghaibeat.com/amid-coronavirus-the-world-closes-its-doors-to-china-i-feel-so-isolated-10/ … #Shanghai #China #上海","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Amid Coronavirus, the World Closes Its Doors to <strong>China</strong>: ‘I Feel So Isolated’ - <a class=""twitter-timeline-link"" data-expanded-url=""https://www.shanghaibeat.com/amid-coronavirus-the-world-closes-its-doors-to-china-i-feel-so-isolated-10/"" dir=""ltr"" href=""https://t.co/iNQQSHazeY"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.shanghaibeat.com/amid-coronavirus-the-world-closes-its-doors-to-china-i-feel-so-isolated-10/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">shanghaibeat.com/amid-coronavir</span><span class=""invisible"">us-the-world-closes-its-doors-to-china-i-feel-so-isolated-10/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Shanghai?src=hash""><s>#</s><b>Shanghai</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/China?src=hash""><s>#</s><b><strong>China</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E4%B8%8A%E6%B5%B7?src=hash""><s>#</s><b>上海</b></a></p>",['https://www.shanghaibeat.com/amid-coronavirus-the-world-closes-its-doors-to-china-i-feel-so-isolated-10/'],"['Shanghai', 'China', '上海']",False,[],,0,0,0,False,False,,[],0.0
1120,NBerggruen,Nicolas Berggruen,578641879,1230642883817951235,/NBerggruen/status/1230642883817951235,2020-02-20 23:58:22,1582243102,"Technology platforms control the data in the US, and in China the government does. Europe is thinking of pooling all data - a path to a data cooperative ? Away from companies and governments, to benefit people - utopia or possible?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Technology platforms control the data in the US, and in <strong>China</strong> the government does. Europe is thinking of pooling all data - a path to a data cooperative ? Away from companies and governments, to benefit people - utopia or possible?</p>",[],[],False,[],,19,5,1,True,False,,[],0.0
1121,bitcoinconnect,All Express News,306127388,1230642881452527617,/bitcoinconnect/status/1230642881452527617,2020-02-20 23:58:21,1582243101,First US patient has fully recovered from coronavirus in Washington state; nearly 800 still under watch GET HERE ==> http://BLACKFRIDAY.vuhere.com  #virus #coronavirus #sars #flu #china #trump #tiktokpic.twitter.com/qHuJ7SjRud,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">First US patient has fully recovered from coronavirus in Washington state; nearly 800 still under watch GET HERE ==&gt; <a class=""twitter-timeline-link"" data-expanded-url=""http://BLACKFRIDAY.vuhere.com"" dir=""ltr"" href=""https://t.co/FGki0LQ8if"" rel=""nofollow noopener"" target=""_blank"" title=""http://BLACKFRIDAY.vuhere.com""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">BLACKFRIDAY.vuhere.com</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/virus?src=hash""><s>#</s><b>virus</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b>coronavirus</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/sars?src=hash""><s>#</s><b>sars</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flu?src=hash""><s>#</s><b>flu</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/china?src=hash""><s>#</s><b><strong>china</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/trump?src=hash""><s>#</s><b>trump</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/tiktok?src=hash""><s>#</s><b>tiktok</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/qHuJ7SjRud"">pic.twitter.com/qHuJ7SjRud</a></p>",['http://BLACKFRIDAY.vuhere.com'],"['virus', 'coronavirus', 'sars', 'flu', 'china', 'trump', 'tiktokpic']",True,['https://pbs.twimg.com/media/ERQfLfoWAAA4lrn.jpg'],,1,2,0,False,False,,[],0.175
1122,francescaazzara,RealEstateRedesigned,19688891,1230642869200969728,/francescaazzara/status/1230642869200969728,2020-02-20 23:58:18,1582243098,"⁠Do you love white cabinets, but watch to add a touch of rustic to your kitchen? Think about what type of wooden furniture may suit your room and move it right on in! This repurposed china hutch moved into the kitchen adds another dimension and a bit… https://ift.tt/2HDzgSi pic.twitter.com/iQHnyN5Yeq","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">⁠Do you love white cabinets, but watch to add a touch of rustic to your kitchen? Think about what type of wooden furniture may suit your room and move it right on in! This repurposed <strong>china</strong> hutch moved into the kitchen adds another dimension and a bit… <a class=""twitter-timeline-link"" data-expanded-url=""https://ift.tt/2HDzgSi"" dir=""ltr"" href=""https://t.co/Wk4ihhG6M1"" rel=""nofollow noopener"" target=""_blank"" title=""https://ift.tt/2HDzgSi""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ift.tt/2HDzgSi</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/iQHnyN5Yeq"">pic.twitter.com/iQHnyN5Yeq</a></p>",['https://ift.tt/2HDzgSi'],[],True,['https://pbs.twimg.com/media/ERQfKxsWkAA28uf.jpg'],,0,0,0,False,False,,[],0.19642857142857142
1123,snowgook,snowgook,1100471248553938945,1230642855884054529,/snowgook/status/1230642855884054529,2020-02-20 23:58:15,1582243095,‘Tis a good word,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">‘Tis a good word</p>",[],[],False,[],,2,0,1,True,True,1.2280057602289213e+18,"[{'screen_name': 'mono_toy', 'user_id': '49041557'}, {'screen_name': 'VoteChange_UK', 'user_id': '1117099215681990657'}]",0.7
1124,fafner841,fafner841,1160227759131648000,1230642836376367104,/fafner841/status/1230642836376367104,2020-02-20 23:58:11,1582243091,You are laughable. Check the first two countries in terms of biggest Ukrainian state business partners. China and Russia. You are celebrating loosing market in Russia while being poorest country in whole Europe. Поздравляю ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ro"">You are laughable. Check the first two countries in terms of biggest Ukrainian state business partners. <strong>China</strong> and Russia. You are celebrating loosing market in Russia while being poorest country in whole Europe. Поздравляю <img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/></p>",[],[],False,[],,8,1,0,False,True,1.230522773426131e+18,"[{'screen_name': 'Biz_Ukraine_Mag', 'user_id': '3301937067'}]",-0.016666666666666663
1125,RHFontaine,Richard Fontaine,19417969,1230642827455016960,/RHFontaine/status/1230642827455016960,2020-02-20 23:58:08,1582243088,China’s rise is pushing the US and India toward strategic convergence. But Modi’s hardline domestic policies could start pulling them apart. https://www.wsj.com/articles/tensions-with-china-help-ease-trumps-visit-to-india-11582241073 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>China</strong>’s rise is pushing the US and India toward strategic convergence. But Modi’s hardline domestic policies could start pulling them apart. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.wsj.com/articles/tensions-with-china-help-ease-trumps-visit-to-india-11582241073"" dir=""ltr"" href=""https://t.co/ekPAx2silx"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.wsj.com/articles/tensions-with-china-help-ease-trumps-visit-to-india-11582241073""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">wsj.com/articles/tensi</span><span class=""invisible"">ons-with-china-help-ease-trumps-visit-to-india-11582241073</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.wsj.com/articles/tensions-with-china-help-ease-trumps-visit-to-india-11582241073'],[],False,[],,16,10,6,True,False,,[],0.0
1126,AmigoDeLaCheta,Il.Vero.Nipo,1042027271115218944,1230642822635716615,/AmigoDeLaCheta/status/1230642822635716615,2020-02-20 23:58:07,1582243087,"En EEUU el 13 significa desgracia, los edificios no tienen piso 13
El china pasa lo mismo con el 4.
Propongo en Argentina evitar LA K DE LA DESGRACIA","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">En EEUU el 13 significa desgracia, los edificios no tienen piso 13
El <strong>china</strong> pasa lo mismo con el 4.
Propongo en Argentina evitar LA K DE LA DESGRACIA</p>",[],[],False,[],,0,0,0,False,False,,[],0.0
1127,_TRIBULATION_,JOHN DUNBAR PROPHECY,3294782314,1230642820622569473,/_TRIBULATION_/status/1230642820622569473,2020-02-20 23:58:07,1582243087,"@DailyMirror I bring a time of total annihilation. CHINA can never have a future without the LORD JESUS CHRIST. They will all see a total perishing of their nation. I want a world to recognize a major prophet. All, of a evil world, are going to be judged.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16887175"" dir=""ltr"" href=""/DailyMirror""><s>@</s><b>DailyMirror</b></a> I bring a time of total annihilation. <strong>CHINA</strong> can never have a future without the LORD JESUS CHRIST. They will all see a total perishing of their nation. I want a world to recognize a major prophet. All, of a evil world, are going to be judged.</p>",[],[],False,[],,0,0,0,False,False,,[],-0.1875
1128,VivianSciacca,Vivian Sciacca,2900836458,1230642815467761666,/VivianSciacca/status/1230642815467761666,2020-02-20 23:58:06,1582243086,World Health Organisation: HELP STOP CHINA TO KILL THE STRAY & COMPANION ANIMALS FOR OVER FEARS OF CORONAVIRUS! - Sign the Petition! http://chng.it/QQ2P5Jmb  via @Change,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">World Health Organisation: HELP STOP <strong>CHINA</strong> TO KILL THE STRAY &amp; COMPANION ANIMALS FOR OVER FEARS OF CORONAVIRUS! - Sign the Petition! <a class=""twitter-timeline-link"" data-expanded-url=""http://chng.it/QQ2P5Jmb"" dir=""ltr"" href=""https://t.co/gFGGtNhqHW"" rel=""nofollow noopener"" target=""_blank"" title=""http://chng.it/QQ2P5Jmb""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">chng.it/QQ2P5Jmb</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15947602"" dir=""ltr"" href=""/Change""><s>@</s><b>Change</b></a></p>",['http://chng.it/QQ2P5Jmb'],[],False,[],,0,0,0,False,False,,[],0.0
1129,siasees,SiaSeas,2226870793,1230642809969004544,/siasees/status/1230642809969004544,2020-02-20 23:58:04,1582243084,"#coronavirus economic impact reality=Chinese shipments stuck at receiving ports cuz Chinese banks closed & unable 2 confirm payment to China vendors so they can send releasing paperwork. Imagine impact on businesses running out of stock.
#bankruptcy #scarcity of goods #inflation","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b>coronavirus</b></a> economic impact reality=Chinese shipments stuck at receiving ports cuz Chinese banks closed &amp; unable 2 confirm payment to <strong>China</strong> vendors so they can send releasing paperwork. Imagine impact on businesses running out of stock.
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bankruptcy?src=hash""><s>#</s><b>bankruptcy</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/scarcity?src=hash""><s>#</s><b>scarcity</b></a> of goods <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/inflation?src=hash""><s>#</s><b>inflation</b></a></p>",[],"['coronavirus', 'bankruptcy', 'scarcity', 'inflation']",False,[],,4,1,0,False,False,,[],-0.08
1130,IPURPLEJEONTK,Gail ᵀᴷ °시차 💜°,1356334536,1230642805371850752,/IPURPLEJEONTK/status/1230642805371850752,2020-02-20 23:58:03,1582243083,wow you guys are really amazing ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">wow you guys are really amazing <img alt=""😍"" aria-label=""Emoji: Smiling face with heart-shaped eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60d.png"" title=""Smiling face with heart-shaped eyes""/><img alt=""😍"" aria-label=""Emoji: Smiling face with heart-shaped eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60d.png"" title=""Smiling face with heart-shaped eyes""/><img alt=""💜"" aria-label=""Emoji: Purple heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49c.png"" title=""Purple heart""/></p>",[],[],False,[],,1,0,0,False,True,1.230454523283542e+18,"[{'screen_name': 'Jungkook__China', 'user_id': '1206766733006168064'}, {'screen_name': 'BTS_twt', 'user_id': '335141638'}]",0.35000000000000003
1131,HanksMom44,Janice Wilson,733380624904421376,1230642800242245632,/HanksMom44/status/1230642800242245632,2020-02-20 23:58:02,1582243082,"ANOTHER PROMISE BROKEN-USDA is now acknowledging that it  will be VERY hard for China to purchase anywhere near the $40 billion in farm products that Trump promised last month
https://www.washingtonpost.com/business/2020/02/20/china-could-purchase-much-less-us-farm-product-than-thought-new-usda-estimate-suggests/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">ANOTHER PROMISE BROKEN-USDA is now acknowledging that it  will be VERY hard for <strong>China</strong> to purchase anywhere near the $40 billion in farm products that Trump promised last month
<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.washingtonpost.com/business/2020/02/20/china-could-purchase-much-less-us-farm-product-than-thought-new-usda-estimate-suggests/"" dir=""ltr"" href=""https://t.co/GKYig2vEXO"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.washingtonpost.com/business/2020/02/20/china-could-purchase-much-less-us-farm-product-than-thought-new-usda-estimate-suggests/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">washingtonpost.com/business/2020/</span><span class=""invisible"">02/20/china-could-purchase-much-less-us-farm-product-than-thought-new-usda-estimate-suggests/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.washingtonpost.com/business/2020/02/20/china-could-purchase-much-less-us-farm-product-than-thought-new-usda-estimate-suggests/'],[],False,[],,0,0,0,False,True,1.2306370515207946e+18,"[{'screen_name': 'realDonaldTrump', 'user_id': '25073877'}]",-0.1697916666666667
1132,KUNC,KUNC Colorado,17200105,1230642791786647552,/KUNC/status/1230642791786647552,2020-02-20 23:58:00,1582243080,"A Colorado couple has been teaching in China. But now because of the coronavirus, they can’t return to the country or their students. They’ve found a workaround - teaching classes remotely from our state.  

We’ll bring you more today on #ColoradoEdition:https://buff.ly/3bVzyBS ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">A Colorado couple has been teaching in <strong>China</strong>. But now because of the coronavirus, they can’t return to the country or their students. They’ve found a workaround - teaching classes remotely from our state.  

We’ll bring you more today on <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ColoradoEdition?src=hash""><s>#</s><b>ColoradoEdition</b></a>:<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://buff.ly/3bVzyBS"" dir=""ltr"" href=""https://t.co/hQzdNdGuiN"" rel=""nofollow noopener"" target=""_blank"" title=""https://buff.ly/3bVzyBS""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">buff.ly/3bVzyBS</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://buff.ly/3bVzyBS'],['ColoradoEdition'],False,[],,0,0,0,False,False,,[],0.2
1133,snowgook,snowgook,1100471248553938945,1230642784014684161,/snowgook/status/1230642784014684161,2020-02-20 23:57:58,1582243078,The popo are on site at train stations. It’s a fucking football match there has to be popo around,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The popo are on site at train stations. It’s a fucking football match there has to be popo around<img alt=""🙄"" aria-label=""Emoji: Face with rolling eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f644.png"" title=""Face with rolling eyes""/></p>",[],[],False,[],,2,0,1,True,True,1.2280057602289213e+18,"[{'screen_name': 'baconmashwbs', 'user_id': '1055659676245741569'}, {'screen_name': 'VoteChange_UK', 'user_id': '1117099215681990657'}]",-0.6
1134,sansaha82,Market Operator 🇮🇳,2202449450,1230642779623165952,/sansaha82/status/1230642779623165952,2020-02-20 23:57:57,1582243077,"""If Coronavirus Is Pressuring China's Economy, Why Are Oil Prices Rising?""

http://www.investing.com/analysis/if-coronavirus-is-pressuring-chinas-economy-why-are-oil-prices-rising-200508990 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""If Coronavirus Is Pressuring <strong>China</strong>'s Economy, Why Are Oil Prices Rising?""

<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://www.investing.com/analysis/if-coronavirus-is-pressuring-chinas-economy-why-are-oil-prices-rising-200508990"" dir=""ltr"" href=""https://t.co/mGIFWz6Dey"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.investing.com/analysis/if-coronavirus-is-pressuring-chinas-economy-why-are-oil-prices-rising-200508990""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">investing.com/analysis/if-co</span><span class=""invisible"">ronavirus-is-pressuring-chinas-economy-why-are-oil-prices-rising-200508990</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['http://www.investing.com/analysis/if-coronavirus-is-pressuring-chinas-economy-why-are-oil-prices-rising-200508990'],[],False,[],,0,0,0,False,False,,[],0.0
1135,ltodd14,🇺🇸boomerang⭐️⭐️⭐️KEEP TRUMPING🇺🇸,428597557,1230642771599360000,/ltodd14/status/1230642771599360000,2020-02-20 23:57:55,1582243075,MayArecheck the daily sulphuric plumes over China . You only get that high level from burning organic material (AKA corpses). pic.twitter.com/woi35p5y02,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">May<img alt=""❓"" aria-label=""Emoji: Red question mark ornament"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2753.png"" title=""Red question mark ornament""/>Are<img alt=""‼️"" aria-label=""Emoji: Double exclamation mark"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/203c.png"" title=""Double exclamation mark""/>check the daily sulphuric plumes over <strong>China</strong> <img alt=""🇨🇳"" aria-label=""Emoji: Flag of China"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1e8-1f1f3.png"" title=""Flag of China""/>. You only get that high level from burning organic material (AKA corpses). <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/woi35p5y02"">pic.twitter.com/woi35p5y02</a></p>",[],[],True,['https://pbs.twimg.com/media/ERQfE5FUYAA43kY.jpg'],,4,5,1,True,True,1.2306340025010463e+18,"[{'screen_name': 'CekalaLeila', 'user_id': '956369629668048899'}, {'screen_name': 'HarveyStaub1', 'user_id': '787473361056239616'}, {'screen_name': 'fukushimaexpos2', 'user_id': '921870486732021760'}]",0.05333333333333334
1136,svlises,ulises contreras,169276112,1230642767925334016,/svlises/status/1230642767925334016,2020-02-20 23:57:54,1582243074,Quiero comida china :(,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Quiero comida <strong>china</strong> :(</p>",[],[],False,[],,0,0,0,False,False,,[],0.0
1137,baconmashwbs,baconmashwbrownsugar,1055659676245741569,1230642757212893184,/baconmashwbs/status/1230642757212893184,2020-02-20 23:57:52,1582243072,but illegal if you are drunk,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">but illegal if you are drunk</p>",[],[],False,[],,1,0,0,False,True,1.2280057602289213e+18,"[{'screen_name': 'VoteChange_UK', 'user_id': '1117099215681990657'}, {'screen_name': 'mono_toy', 'user_id': '49041557'}]",-0.5
1138,Unknown18180,Perpendicular,1107732475583827980,1230642752938856448,/Unknown18180/status/1230642752938856448,2020-02-20 23:57:51,1582243071,Se ríen por que me la jalo con fantasmitas versión monita china hentai,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Se ríen por que me la jalo con fantasmitas versión monita <strong>china</strong> hentai</p>",[],[],False,[],,3,0,0,False,True,1.2305540302643732e+18,"[{'screen_name': 'Unknown18180', 'user_id': '1107732475583827980'}, {'screen_name': 'RyukenOmega16', 'user_id': '2830700811'}]",0.0
1139,0Sundance,Dr. Sundance,425116151,1230642749919158274,/0Sundance/status/1230642749919158274,2020-02-20 23:57:50,1582243070,You spew classic religious jihadist dogma with tendencies similar to those of others who also believe they are the morally superior ones.pic.twitter.com/lZOr462ZiY,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You spew classic religious jihadist dogma with tendencies similar to those of others who also believe they are the morally superior ones.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/lZOr462ZiY"">pic.twitter.com/lZOr462ZiY</a></p>",[],[],True,['https://pbs.twimg.com/media/ERQe1V2W4AEFxuK.png'],,2,0,4,True,True,1.1197102640210084e+18,"[{'screen_name': 'benson_karras', 'user_id': '894021782621097984'}, {'screen_name': 'LynnRahn1', 'user_id': '719645084355010560'}]",0.21666666666666665
1140,IsabellaRhinel1,Isabella Rhinelander,1183137605380169734,1230642724187049986,/IsabellaRhinel1/status/1230642724187049986,2020-02-20 23:57:44,1582243064,"Should end all of the silly ""virus is contained in China"" talk. #covid19 #coronavirus","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Should end all of the silly ""virus is contained in <strong>China</strong>"" talk. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/covid19?src=hash""><s>#</s><b>covid19</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b>coronavirus</b></a></p>",[],"['covid19', 'coronavirus']",False,[],,16,1,2,True,True,1.230569613831934e+18,"[{'screen_name': 'jenniferatntd', 'user_id': '2313027666'}]",-0.5
1141,ApunteIndicado,Apunte Indicado,2556959553,1229556126359937024,/ApunteIndicado/status/1229556126359937024,2020-02-17 23:59:59,1581983999, Vídeo: Pekín-Daxing es ahora el aeropuerto más grande del mundo #China https://grandesmedios.com/aeropuerto-mas-grande-del-mundo/ …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es""><img alt=""🔘"" aria-label=""Emoji: Radio button"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f518.png"" title=""Radio button""/> Vídeo: Pekín-Daxing es ahora el aeropuerto más grande del mundo <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/China?src=hash""><s>#</s><b><strong>China</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://grandesmedios.com/aeropuerto-mas-grande-del-mundo/"" dir=""ltr"" href=""https://t.co/1GnLziCWll"" rel=""nofollow noopener"" target=""_blank"" title=""https://grandesmedios.com/aeropuerto-mas-grande-del-mundo/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">grandesmedios.com/aeropuerto-mas</span><span class=""invisible"">-grande-del-mundo/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://grandesmedios.com/aeropuerto-mas-grande-del-mundo/'],['China'],False,[],,0,0,0,False,False,,[],0.0
